cur_datetime,canTemp_K,canHum_Ratio,canPres_Pa,sensWaste,coolConsump[J],heatConsump[J],ElecTotal[J],wallSun_K,wallShade_K,roof_K,MeteoData.Tatm,MeteoData.Pre,TempProf_cur[20.0],PresProf_cur[20.0],
2004-06-01 00:00:00,295.507,0.011,99546.833,7.829,916060.039,0.000,2624537.505,300.000,300.000,300.000,291.250,99200.000,293.818,99385.475,
2004-06-01 00:05:00,293.056,0.013,99549.180,0.051,0.000,0.000,2413257.665,299.827,299.827,298.677,291.258,99200.000,291.917,99386.345,
2004-06-01 00:10:00,292.106,0.012,99549.618,0.051,0.000,0.000,2413257.665,299.474,299.474,289.518,291.267,99200.000,291.611,99386.430,
2004-06-01 00:15:00,292.257,0.012,99549.565,0.051,0.000,0.000,2413257.665,298.952,298.952,289.740,291.275,99200.000,291.642,99386.421,
2004-06-01 00:20:00,292.044,0.012,99549.617,0.051,0.000,0.000,2413257.665,298.520,298.520,289.810,291.283,99200.000,291.621,99386.425,
2004-06-01 00:25:00,292.378,0.013,99549.504,0.051,0.000,0.000,2413257.665,298.160,298.160,289.917,291.292,99200.000,291.685,99386.407,
2004-06-01 00:30:00,291.991,0.012,99549.622,0.051,0.000,0.000,2413257.665,297.897,297.897,289.982,291.300,99200.000,291.626,99386.421,
2004-06-01 00:35:00,292.311,0.013,99549.520,0.051,0.000,0.000,2413257.665,297.664,297.664,290.151,291.308,99200.000,291.680,99386.405,
2004-06-01 00:40:00,291.898,0.012,99549.650,0.051,0.000,0.000,2413257.665,297.488,297.488,290.112,291.317,99200.000,291.612,99386.421,
2004-06-01 00:45:00,292.293,0.013,99549.521,0.051,0.000,0.000,2413257.665,297.310,297.310,290.235,291.325,99200.000,291.681,99386.401,
2004-06-01 00:50:00,291.845,0.012,99549.661,0.051,0.000,0.000,2413257.665,297.183,297.183,290.145,291.333,99200.000,291.608,99386.419,
2004-06-01 00:55:00,292.303,0.013,99549.510,0.051,0.000,0.000,2413257.665,297.039,297.039,290.281,291.342,99200.000,291.690,99386.395,
2004-06-01 01:00:00,292.014,0.012,99549.588,0.051,0.000,0.000,2413257.665,296.944,296.944,290.186,291.350,99200.000,291.653,99386.403,
2004-06-01 01:05:00,292.547,0.013,99549.422,0.051,0.000,0.000,2413257.665,296.821,296.821,290.317,291.350,99200.000,291.739,99386.381,
2004-06-01 01:10:00,292.011,0.012,99549.581,0.051,0.000,0.000,2413257.665,296.773,296.773,290.349,291.350,99200.000,291.665,99386.399,
2004-06-01 01:15:00,292.455,0.013,99549.445,0.051,0.000,0.000,2413257.665,296.666,296.666,290.620,291.350,99200.000,291.735,99386.382,
2004-06-01 01:20:00,291.746,0.012,99549.689,0.051,0.000,0.000,2413257.665,296.629,296.629,290.416,291.350,99200.000,291.595,99386.420,
2004-06-01 01:25:00,292.189,0.012,99549.548,0.051,0.000,0.000,2413257.665,296.514,296.514,290.611,291.350,99200.000,291.670,99386.400,
2004-06-01 01:30:00,291.857,0.012,99549.650,0.051,0.000,0.000,2413257.665,296.458,296.458,290.161,291.350,99200.000,291.615,99386.415,
2004-06-01 01:35:00,292.537,0.013,99549.437,0.051,0.000,0.000,2413257.665,296.343,296.343,290.217,291.350,99200.000,291.724,99386.387,
2004-06-01 01:40:00,291.955,0.012,99549.607,0.051,0.000,0.000,2413257.665,296.324,296.324,290.153,291.350,99200.000,291.648,99386.406,
2004-06-01 01:45:00,292.452,0.013,99549.452,0.051,0.000,0.000,2413257.665,296.232,296.232,290.456,291.350,99200.000,291.729,99386.385,
2004-06-01 01:50:00,291.871,0.012,99549.641,0.051,0.000,0.000,2413257.665,296.223,296.223,290.241,291.350,99200.000,291.627,99386.412,
2004-06-01 01:55:00,292.406,0.013,99549.473,0.051,0.000,0.000,2413257.665,296.121,296.121,290.471,291.350,99200.000,291.712,99386.391,
2004-06-01 02:00:00,291.842,0.012,99549.656,0.051,0.000,0.000,2413257.665,296.111,296.111,290.150,291.350,99200.000,291.616,99386.416,
2004-06-01 02:05:00,292.403,0.013,99549.472,0.051,0.000,0.000,2413257.665,296.008,296.008,290.366,291.358,99208.333,291.712,99386.389,
2004-06-01 02:10:00,291.832,0.012,99549.652,0.051,0.000,0.000,2413257.665,296.004,296.004,290.097,291.367,99216.667,291.620,99386.411,
2004-06-01 02:15:00,292.407,0.013,99549.462,0.051,0.000,0.000,2413257.665,295.905,295.905,290.354,291.375,99225.000,291.722,99386.383,
2004-06-01 02:20:00,291.823,0.012,99549.647,0.051,0.000,0.000,2413257.665,295.907,295.907,290.060,291.383,99233.333,291.626,99386.405,
2004-06-01 02:25:00,292.405,0.012,99549.454,0.051,0.000,0.000,2413257.665,295.810,295.810,290.308,291.392,99241.667,291.729,99386.376,
2004-06-01 02:30:00,291.812,0.012,99549.642,0.051,0.000,0.000,2413257.665,295.817,295.817,290.030,291.400,99250.000,291.632,99386.400,
2004-06-01 02:35:00,292.401,0.012,99549.447,0.051,0.000,0.000,2413257.665,295.721,295.721,290.258,291.408,99258.333,291.737,99386.370,
2004-06-01 02:40:00,291.801,0.012,99549.638,0.051,0.000,0.000,2413257.665,295.731,295.731,289.969,291.417,99266.667,291.637,99386.394,
2004-06-01 02:45:00,292.401,0.012,99549.438,0.051,0.000,0.000,2413257.665,295.637,295.637,290.236,291.425,99275.000,291.745,99386.364,
2004-06-01 02:50:00,291.793,0.012,99549.632,0.051,0.000,0.000,2413257.665,295.652,295.652,289.952,291.433,99283.333,291.644,99386.388,
2004-06-01 02:55:00,292.401,0.012,99549.429,0.051,0.000,0.000,2413257.665,295.558,295.558,290.198,291.442,99291.667,291.753,99386.357,
2004-06-01 03:00:00,291.782,0.011,99549.627,0.051,0.000,0.000,2413257.665,295.576,295.576,289.898,291.450,99300.000,291.649,99386.382,
2004-06-01 03:05:00,292.373,0.012,99549.466,0.051,0.000,0.000,2413257.665,295.483,295.483,290.179,291.408,99308.333,291.724,99386.379,
